"user_id","age","male","friend_cnt","avg_friend_age","avg_friend_male","friend_country_cnt","subscriber_friend_cnt","songsListened","lovedTracks","posts","playlists","shouts","delta_friend_cnt","delta_avg_friend_age","delta_avg_friend_male","delta_friend_country_cnt","delta_subscriber_friend_cnt","delta_songsListened","delta_lovedTracks","delta_posts","delta_playlists","delta_shouts","tenure","good_country","delta_good_country"
13320,32,0,1,42,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,0,0
13330,34,0,7,28.66666667,0.6,5,1,1556,25,1,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0
13520,21,0,5,24,0.6,2,0,1010,13,0,1,12,0,0.6,0,0,0,24,0,0,0,1,35,0,0
13536,18,1,21,19,0.631578947,4,1,41526,21,0,0,41,0,0.333333333,0,0,0,3673,0,0,0,2,34,0,0
13678,20,1,94,21.44827586,0.5,11,3,68185,132,0,0,132,-1,0.448275862,0.025641026,-1,0,7086,1,0,0,1,30,1,0
13690,18,1,2,53,1,1,0,1480,177,1,0,5,0,1,0,0,0,0,0,0,0,0,39,0,0
13702,17,1,2,17.5,0.5,1,0,26876,0,0,0,5,0,0,0,0,0,0,0,0,0,0,33,1,0
13719,19,1,7,20.83333333,0.666666667,3,0,227,0,0,0,12,0,0.166666667,0,0,0,0,0,0,0,0,60,1,0
13857,26,1,56,26.0212766,0.5,6,1,52291,72,3,1,38,1,0.292109929,0.020833333,0,0,507,0,0,0,2,86,1,0
13904,21,1,3,20.33333333,1,2,0,539,18,0,0,3,0,0.333333333,0,0,0,0,0,0,0,0,37,0,0
13920,30,1,1,31,1,1,0,2655,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0
13965,22,1,4,21.5,0.666666667,1,0,19892,0,0,1,2,0,0.5,0,0,0,0,0,0,0,0,80,1,0
14065,17,1,5,17.66666667,0.666666667,2,0,36987,18,0,0,4,1,0.666666667,0.166666667,1,0,2416,0,0,0,0,11,1,0
14282,23,1,15,22.63636364,0.538461539,3,0,59874,45,0,0,3,0,0.181818182,0,0,0,4833,1,0,0,0,38,0,0
14352,23,1,4,22,1,1,0,775,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,76,0,0
14392,19,1,22,19.15,0.523809524,8,0,59276,17,0,1,34,0,0.2,0,0,0,1,0,0,0,0,66,1,0
14420,30,1,5,22.5,0,4,0,3181,8,0,2,2,0,0.25,0,0,0,0,0,0,0,0,52,0,0
14441,24,1,34,27.17857143,0.65625,2,1,51055,163,0,0,2,1,0.214285714,-0.021169355,0,0,3726,5,0,0,0,35,0,0
14510,26,1,22,25.72222222,0.842105263,10,0,6075,75,1,1,2,0,0.277777778,0,0,0,0,0,0,0,0,59,1,0
14520,27,0,1,30,1,1,0,169,71,0,1,1,0,1,0,0,0,0,0,0,0,0,34,1,0
14525,21,0,2,22,1,1,0,1169,0,0,1,0,0,1,0,0,0,0,0,0,0,0,47,1,0
14593,16,0,12,20.375,0.5,4,2,6062,175,0,0,32,0,0.25,0.1,2,1,892,32,0,0,6,11,0,0
14600,27,1,5,26,1,1,0,13324,36,0,0,9,0,0,0,0,0,0,0,0,0,0,72,1,0
14633,26,1,10,25.83333333,0.25,2,0,513,28,0,0,10,0,0.5,0,0,0,0,0,0,0,0,21,0,0
14681,27,0,1,26,1,1,0,1593,1,0,0,1,0,1,0,0,0,0,0,0,0,0,21,0,0
14701,34,0,1,31,1,1,0,13616,10,0,1,0,0,0,0,0,0,555,0,0,0,0,11,1,0
14735,23,1,2,23,1,1,0,5700,30,0,2,1,0,0,0,0,0,0,0,0,0,0,31,1,0
14738,45,1,10,32.6,1,3,0,3038,12,0,0,0,0,0.4,0,0,0,0,0,0,0,0,65,1,0
14740,19,1,1,17,1,1,0,638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,1,0
14790,29,1,56,27.57142857,0.452380952,14,2,66709,1984,2,1,16,2,0.071428571,0.002380952,2,1,3717,86,0,0,0,69,1,0
14833,20,1,23,20.76470588,0.636363636,8,1,57205,43,4,0,44,0,0,0,0,0,3713,0,0,0,0,57,0,0
14842,20,0,32,23.11538462,0.714285714,1,5,38932,530,3,0,959,0,0.300569801,-0.009852217,-1,1,4108,-4,0,0,79,58,0,0
14843,16,1,2,17.5,1,1,0,190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0
14926,20,0,2,19.5,0.5,1,0,0,0,0,0,3,0,0.5,0,0,0,0,0,0,0,0,63,1,0
15004,23,1,16,23.7,0.846153846,5,0,3336,0,0,0,49,0,0.2,0,0,0,0,0,0,0,0,67,1,0
15154,32,1,25,33.93333333,0.913043478,13,2,5409,1,8,0,20,0,0.620833333,0,0,0,0,0,0,0,1,58,0,0
15218,23,1,14,21.77777778,1,3,0,61970,22,2,0,10,0,0.111111111,0,0,0,0,0,0,0,0,65,1,0
15236,19,1,16,21,0.625,1,0,20483,1,0,0,20,0,0.133333333,0,0,0,0,0,0,0,0,72,0,0
15266,26,1,37,25.70833333,0.75,8,3,44086,102,0,0,20,4,-0.109848485,-0.019230769,1,2,2836,0,0,0,0,86,0,0
15296,24,1,71,21.95454546,0.771428571,21,2,36948,215,0,0,14,-1,0.238127544,-0.003219316,0,2,0,0,0,0,0,40,0,0
15335,20,1,45,23.1875,0.512195122,19,1,54481,87,0,1,3,0,0.035984849,0,0,0,746,12,0,0,0,20,0,0
15425,24,1,16,25.5,0.583333333,4,0,87030,16,12,0,9,0,0.25,0,0,0,8301,0,0,0,0,72,1,0
15430,21,1,20,23.41666667,0.941176471,5,0,72599,0,0,0,3,0,0.166666667,0,0,0,12450,0,0,0,0,24,0,0
15440,33,1,33,28.19047619,0.807692308,9,1,23232,272,3,1,7,2,0.238095238,0,0,0,3280,8,0,0,0,54,0,0
15498,53,1,1,51,0,1,0,1114,3,0,1,1,0,0,0,0,0,0,0,0,0,0,44,1,0
15644,24,1,1,21,1,1,1,626,68,0,1,1,0,0,0,0,0,0,0,0,0,0,24,1,0
15656,25,1,3,25,1,1,0,6396,9,0,1,1,0,0,0,0,0,0,0,0,0,0,49,0,0
15734,17,1,11,19.7,0.727272727,2,1,4717,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,16,0,0
15739,23,0,4,25.66666667,0,1,0,5563,0,0,1,11,0,0.333333333,0,0,0,0,0,0,0,0,61,1,0
15800,27,1,2,28,0.5,2,0,26026,67,0,0,6,0,0.5,0,0,0,839,0,0,0,0,48,0,0
15848,23,1,4,23,0.75,3,0,1555,22,0,1,3,0,0.25,0,0,0,675,0,0,0,0,34,1,0
15894,21,1,1,20,1,1,0,3451,2,0,1,2,0,0,0,0,0,0,0,0,0,0,56,0,0
15925,17,0,3,16.5,1,1,0,185,19,0,1,5,0,0.5,0,0,0,0,0,0,0,0,6,0,0
15992,17,0,1,21,0,1,0,1768,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16,1,0
16013,20,0,84,23.43283582,0.853333333,13,2,43561,142,0,0,60,-3,0.537313433,-0.003809524,-2,-1,1483,14,0,0,0,25,0,0
16046,19,0,6,20,0.333333333,1,0,0,0,0,1,174,0,0.5,0,0,0,0,0,0,0,0,54,1,0
16085,21,0,15,22.84615385,0.615384615,1,0,13053,7,0,0,3,0,0.230769231,0,0,0,0,0,0,0,0,25,1,0
16106,36,1,9,23.5,0.666666667,1,0,136033,1249,2,1,0,2,-2.1,0.095238095,0,0,7265,2,0,0,0,63,0,0
16239,19,0,36,25.24,0.806451613,15,1,32003,63,0,0,55,0,0.24,0,0,-1,2958,3,0,0,0,48,1,0
16246,23,1,5,22,0.666666667,1,0,49977,0,0,1,8,0,0.333333333,0,0,0,0,0,0,0,0,69,1,0
16344,29,1,2,26.5,0.5,1,0,1698,6,0,1,2,0,0.5,0,0,0,0,0,0,0,0,75,1,0
16354,35,0,1,56,0,1,0,72,51,0,0,1,0,0,0,0,0,0,0,0,0,0,32,1,0
16444,23,1,12,26.42857143,0.666666667,4,1,60316,0,0,0,8,0,0.142857143,0,0,0,7051,0,0,0,0,52,0,0
16514,27,1,15,29.4,0.8,2,1,26260,2,0,0,3,3,-1.35,-0.075,0,0,1354,0,0,0,0,69,1,0
16722,43,0,50,33.71875,0.571428571,11,3,51604,326,1,1,42,4,-0.005387931,0.008928571,1,0,3467,7,0,0,0,106,1,0
16838,40,1,10,31,0.555555556,2,1,1000,16,0,0,7,0,0.428571429,0,0,0,11,1,0,0,0,34,0,0
16867,23,1,10,23.66666667,0.571428571,1,0,7104,4,0,2,9,-1,0.380952381,0.071428571,0,0,0,0,0,0,0,54,1,0
16935,20,0,2,19,0,1,0,31364,23,0,0,3,0,1,0,0,0,8565,-4,0,0,0,14,0,0
16954,31,1,5,37,1,2,0,4365,25,0,1,1,0,0,0,0,0,0,0,0,0,0,72,0,0
17004,28,1,15,32.5,0.833333333,2,0,26587,570,1,1,3,0,0.2,0,0,0,622,0,0,0,0,72,1,0
17056,28,0,23,25.64705882,0.571428571,8,0,18722,184,4,1,15,2,-0.352941176,0.045112782,0,0,1133,3,0,0,2,27,0,0
17074,19,0,48,22.81578947,0.707317073,11,0,24683,13,0,0,0,3,0.072932331,-0.010631645,1,-2,1609,1,0,0,0,37,0,0
17085,17,0,10,17.55555556,0.444444444,1,0,20,24,0,1,18,-1,0.111111111,0.044444444,0,0,0,0,0,0,0,33,0,0
17169,26,1,57,25.29787234,0.775510204,15,1,69986,0,13,1,493,3,0.720094563,0.009552757,0,1,1963,0,0,0,0,73,0,0
17377,24,1,7,22.8,0.142857143,5,0,100383,0,0,1,6,0,0.4,0,0,0,8928,0,0,0,0,72,0,0
17446,18,1,60,18.61363636,0.428571429,2,1,23117,0,0,0,64,0,0.195031713,0,0,0,1015,0,0,0,0,36,0,0
17467,19,1,10,18.8,0.375,7,0,6031,0,0,0,8,0,0,-0.069444444,0,0,0,0,0,0,0,26,0,0
17474,22,1,39,23.1875,0.676470588,5,3,88638,1198,22,2,470,0,0.15625,0,-1,1,5061,64,0,0,0,60,1,0
17558,21,1,3,23,1,1,0,6708,3,0,1,1,0,0.5,0,0,0,0,0,0,0,0,37,0,0
17691,25,1,4,25.75,0.75,1,0,128,19,0,0,0,0,0.5,0,0,0,0,0,0,0,0,69,1,0
17693,28,1,2,26.5,1,2,0,2131,2,1,0,3,0,0,0,0,0,0,0,0,0,0,57,1,0
17709,24,1,1,24,0,1,0,15,0,0,1,2,0,0,0,0,0,0,0,0,0,0,28,0,0
17712,20,0,17,23,0.666666667,6,0,14344,21,0,1,29,0,0.357142857,0,0,0,863,5,0,0,0,43,0,0
17718,18,0,1,20,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,57,1,0
17728,21,1,3,25,1,1,0,22373,3,0,1,2,0,0,0,0,0,2232,0,0,0,0,44,0,0
17784,19,1,1,24,0,1,0,2732,0,0,1,3,0,0,0,0,0,0,0,0,0,0,45,0,0
17794,24,0,1,23,1,1,0,424,22,0,1,4,0,0,0,0,0,0,0,0,0,0,26,0,0
17802,28,1,12,25.28571429,1,3,0,66199,76,8,2,0,-1,0.285714286,0,0,0,39,0,0,0,0,97,0,0
17848,23,1,9,21.83333333,0.857142857,2,0,12519,77,0,1,18,0,0.166666667,0,0,0,0,0,0,0,0,66,1,0
17939,24,1,10,26.88888889,0.5,4,0,7,0,0,0,10,0,0.333333333,0,0,0,0,0,0,0,0,23,0,0
17973,22,0,31,25.38095238,0.48,4,0,5261,0,0,0,8,2,0.117794486,0.021666667,0,0,61,0,0,0,1,36,1,0
17977,28,1,1,26,1,1,0,494,18,0,0,1,0,1,0,0,0,0,0,0,0,0,29,0,0
18045,19,1,17,20.11764706,0.625,2,0,4501,24,0,0,3,4,1.656108597,0.125,1,0,1656,16,0,0,3,16,0,0
18066,26,0,2,24,0,1,0,316,1,0,1,2,0,0,0,0,0,0,0,0,0,0,20,0,0
18129,23,0,51,26.83333333,0.804347826,11,3,23201,51,0,1,24,3,-0.083333333,-0.009605662,3,0,2478,1,0,0,1,61,0,0
18230,24,0,3,19.5,1,2,0,4151,167,0,0,31,0,0,0,0,0,310,2,0,0,1,36,1,0
18240,36,1,11,32.66666667,0.666666667,2,2,41259,2,0,1,9,0,0.333333333,0,0,0,2073,0,0,0,0,54,0,0
18434,15,1,28,24.2173913,0.24,8,0,744,412,0,1,12,3,1.360248447,0.103636364,0,0,15,11,0,0,0,25,1,0
18559,19,1,10,19.42857143,0.777777778,2,0,30112,300,0,0,6,1,0.261904762,0.027777778,0,0,10439,132,0,0,0,11,0,0
18569,34,1,7,22,0,2,0,19894,55,0,1,4,0,0.2,0,0,0,2855,1,0,0,0,72,0,0
18683,30,1,6,30.66666667,1,2,0,13154,0,0,1,5,1,0.266666667,0,1,0,3732,0,0,0,-1,71,0,0
18698,18,1,1,25,1,1,0,2552,0,0,0,1,0,1,0,0,0,0,0,0,0,0,64,1,0
18740,31,0,26,31.85714286,0.956521739,10,1,4681,726,0,1,26,0,0.333333333,0,0,0,0,0,0,0,0,36,0,0
18991,19,0,9,18.8,0.375,1,0,31136,141,8,0,10,0,0.05,-0.053571429,0,0,2754,9,0,0,0,24,0,0
19172,22,0,30,23.57894737,0.875,6,3,67282,568,17,0,36,-2,-1.004385965,0.017857143,-1,1,8441,35,0,0,-552,37,1,0
19180,36,1,12,33.5,0.7,4,1,37769,5,2,1,31,0,0.375,0,0,0,2880,0,0,0,0,95,1,0
19188,29,1,13,29.75,0.636363636,2,1,44148,4,0,0,11,1,0.5,0.036363636,0,0,3771,0,0,0,0,59,0,0
19282,29,1,61,24.59090909,0.26,19,0,17786,64,0,2,7,4,0.5,-0.016595745,-1,0,708,2,0,0,0,34,0,0
19369,22,0,10,24.66666667,1,1,0,3755,70,0,1,6,0,0.222222222,0,0,0,249,0,0,0,0,54,0,0
19429,21,1,12,20.5,0.545454546,5,0,34600,68,0,0,16,0,0.1,0,0,0,0,0,0,0,0,43,0,0
19512,22,1,1,21,1,1,0,11411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,1,0
19910,22,1,19,21.76923077,0.8,7,0,80235,31,0,0,5,5,-1.341880342,0.072727273,1,-1,3793,0,0,0,0,44,0,0
19997,36,1,3,30.5,1,3,0,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,65,0,0
20083,27,1,15,28,0.7,7,0,5191,32,35,1,138,0,0.545454546,0,0,0,0,0,0,0,0,63,0,0
20103,27,1,28,25.86956522,0.64,3,1,23300,147,51,1,58,0,0.347826087,0,0,0,340,15,0,0,0,51,0,0
20205,48,1,12,34.125,0.818181818,2,1,84,0,0,2,6,0,0.25,0,0,0,0,0,0,0,0,42,1,0
20270,25,1,2,29,0.5,1,0,1137,2,0,0,5,0,1,0,0,0,0,0,0,0,0,46,0,0
20304,24,1,34,22.5,0.655172414,5,2,35639,141,8,2,0,-1,0.3,0.021839081,0,0,3686,2,0,0,0,62,1,0
20677,26,0,3,27,1,2,0,11004,117,0,1,2,0,1,0,0,0,1317,4,0,0,0,50,1,0
20741,22,0,4,23.66666667,0.25,4,0,3103,2,0,1,1,0,0.666666667,0,0,0,0,0,0,0,0,53,0,0
20784,25,1,4,27,1,1,1,4522,0,0,0,0,0,0,0,0,1,0,0,0,0,0,85,1,0
20843,16,1,4,17.25,0.666666667,2,0,1799,38,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
20900,21,1,18,22.66666667,0.5,6,0,64044,4,0,0,4,2,2.051282051,0.071428571,1,0,3818,0,0,0,0,21,1,0
20903,30,1,113,27.68493151,0.604395604,31,1,92488,7544,30,1,474,4,0.308119913,0.020125942,-1,-2,5452,291,1,0,11,85,1,0
20905,24,1,5,21.66666667,0.5,1,0,6216,0,0,1,1,0,0.333333333,0,0,0,0,0,0,0,0,57,1,0
21024,21,1,5,22.5,0,2,0,21,6,0,1,4,-1,0.5,0,0,0,0,0,0,0,0,23,0,0
21028,37,1,3,35,0.5,1,0,795,0,0,0,2,0,1,0,0,0,0,0,0,0,0,63,1,0
21047,41,1,4,21,0.25,2,0,0,0,0,0,15,0,0.25,0,0,0,0,0,0,0,0,50,0,0
21070,23,1,14,21.23076923,0.615384615,2,0,67665,219,6,0,10,0,0.384615385,0,0,0,5021,32,0,0,0,51,0,0
21140,19,1,69,20.14,0.774193548,21,3,45535,988,86,0,524,0,0.180816327,0,0,-1,1244,35,0,0,14,60,0,0
21247,22,1,21,20.83333333,0.45,2,0,37859,22,0,1,2,0,0.166666667,0,0,0,0,0,0,0,0,46,0,0
21299,21,1,22,20.94736842,0.7,2,0,22567,31,0,1,3,0,0.315789474,0,0,0,0,0,0,0,0,45,1,0
21331,32,1,1,32,1,1,0,1777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,0,0
21385,27,1,13,23.25,0.727272727,10,0,8594,0,0,1,5,1,-0.607142857,0.060606061,1,0,1341,0,0,0,0,41,1,0
21416,34,1,5,33.75,0.6,4,0,1472,0,0,0,2,0,0.25,0,0,0,24,0,0,0,0,16,1,0
21439,21,0,33,20.75,0.551724138,2,0,24048,172,2,0,85,2,0.445652174,0.033205619,0,0,3771,41,0,0,2,23,0,0
21443,31,1,3,28.33333333,0,2,0,1890,440,0,2,7,0,0,0,0,0,0,0,0,0,0,38,0,0
21540,25,1,5,27.75,1,1,0,3234,1,0,0,2,0,0.25,0,0,0,534,0,0,0,0,11,1,0
21705,25,1,3,24,0.5,1,0,753,0,0,0,3,0,0,0,0,0,0,0,0,0,0,47,0,0
21825,25,1,3,25.66666667,0.666666667,1,1,145,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,83,1,0
21854,23,1,3,22.66666667,1,1,0,4263,0,0,1,8,0,0,0,0,0,0,0,0,0,0,67,1,0
21857,22,1,11,21.33333333,0.714285714,2,0,87648,7,0,0,8,2,0.333333333,0.114285714,1,0,5462,0,0,0,1,48,1,0
21863,23,1,13,23.44444444,0.7,2,0,116532,26,12,1,10,0,0.555555556,0,0,0,6369,4,0,0,0,70,1,0
21900,21,1,7,21.2,0.666666667,2,0,26222,38,1,0,0,0,0.2,0,0,-1,724,0,0,0,0,59,1,0
21906,23,1,1,26,0,1,0,229,0,1,0,2,0,0,0,0,0,0,0,0,0,0,57,1,0
21913,35,1,2,31,1,1,0,1184,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,78,1,0
22022,22,1,11,23.14285714,0.75,4,0,45268,17,0,1,10,0,0.285714286,0,0,0,0,0,0,0,0,57,0,0
22035,24,1,5,24.8,0.4,1,0,6259,0,1,0,3,0,0.6,0,0,0,0,0,0,0,0,69,1,0
22135,18,0,4,18.5,0.5,2,0,30,10,0,0,32,0,0.25,0,0,0,0,0,0,0,0,27,1,0
22219,29,1,4,26.5,0.75,1,0,217,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,63,1,0
22260,25,1,22,24.44444444,0.3125,2,0,103440,0,0,0,15,0,0.222222222,0,0,0,144,0,0,0,0,71,1,0
22309,14,1,2,22,0.5,1,0,7347,29,0,1,0,0,0,0,0,0,46,0,0,0,0,38,0,0
22563,21,0,5,18,0.2,2,0,13808,441,0,1,2,1,-1.5,-0.133333333,0,0,2390,57,0,0,1,18,0,0
22579,29,0,2,29.5,1,2,0,142,0,0,1,2,0,0.5,0,0,0,0,0,0,0,0,54,0,0
22584,29,0,1,29,1,1,0,598,5,0,0,4,0,1,0,0,0,0,0,0,0,0,22,0,0
22756,24,1,26,23,0.826086957,6,1,71031,26,9,0,8,5,-0.75,-0.068649886,0,0,4119,1,0,0,0,66,0,0
22812,40,1,2,29.5,0,1,0,4493,13,0,1,1,0,0.5,0,0,0,0,0,0,0,0,51,0,0
22820,24,1,2,22,1,1,0,6184,85,0,0,18,0,0,0,0,0,597,0,0,0,0,35,0,0
22899,18,0,102,20.8,0.59139785,24,3,70333,398,32,2,555,4,0.08,-0.0063033,2,1,8770,4,0,0,19,40,0,0
22926,33,1,4,30,1,1,0,12916,5,7,1,1,0,0.666666667,0,0,0,0,0,0,0,0,60,1,0
23018,23,1,1,23,0,0,0,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,0
23114,36,0,2,38,1,1,0,4740,187,0,1,2,0,0,0,0,0,0,0,0,0,0,44,1,0
23186,23,1,22,24.07142857,0.5625,6,1,44824,48,14,0,34,0,0.357142857,0,0,0,655,0,0,0,0,63,1,0
23320,26,0,13,28.15384615,0.461538462,3,1,1821,15,0,1,6,0,0.307692308,0,0,1,0,0,0,0,0,58,1,0
23416,20,0,6,24.5,0.75,3,0,16813,0,0,1,16,0,0.25,0,0,0,0,0,0,0,0,51,0,0
23422,21,1,32,20.5,0.5,4,0,53038,159,0,0,37,0,0.269230769,0,0,0,3155,-1,0,0,1,53,0,0
23431,23,0,98,23.28169014,0.505747126,17,2,48781,127,3,0,45,5,-0.021340162,0.017942248,1,0,1901,5,0,0,1,55,0,0
23491,22,1,3,22.66666667,0.666666667,1,1,1115,0,0,1,1,0,0,0,0,0,0,0,0,0,0,55,0,0
23515,21,1,2,20.5,1,1,0,1140,0,0,1,1,0,0,0,0,0,0,0,0,0,0,59,0,0
23552,44,1,13,35.125,0.888888889,4,1,14509,145,0,0,11,0,-0.446428571,0,0,-1,2480,6,0,0,1,35,1,0
23596,18,1,12,22.33333333,0.727272727,2,1,9570,59,0,0,6,0,0,0,0,0,2575,6,0,0,0,13,0,0
23610,33,1,3,30,0.5,1,0,72364,75,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
23613,20,1,6,19,1,1,0,1321,103,0,1,0,0,0,0,0,0,46,0,0,0,0,34,1,0
23678,28,1,125,24.66666667,0.405405405,8,2,44063,580,0,0,18,5,0.509363296,0.003536247,0,0,3003,14,0,0,0,39,0,0
23686,17,1,39,18.25806452,0.75,1,2,16699,285,1,0,5,0,0.451612903,-0.03125,0,0,1523,40,0,0,0,7,1,0
23830,19,1,64,22.21153846,0.745762712,10,2,70497,2638,99,1,866,-2,1.060595065,-0.004237288,0,0,4266,185,0,0,5,58,0,0
23901,39,1,21,29.75,0.666666667,10,0,120532,11,0,2,23,1,0.333333333,-0.047619048,0,-1,6068,0,0,0,0,68,0,0
23916,22,1,2,21,0.5,2,1,17381,46,0,0,0,0,1,0,0,0,0,0,0,0,0,79,1,0
23977,22,1,6,27.33333333,1,1,0,6538,191,0,0,1,3,-3.666666667,0,0,0,313,2,0,0,0,42,0,0
24023,19,1,12,20,0.444444444,2,0,19576,34,0,0,5,-1,0.428571429,0.044444444,0,0,552,0,0,0,0,24,0,0
24075,28,1,2,23,0,1,0,867,0,0,0,4,0,0,0,0,0,0,0,0,0,0,61,0,0
24090,22,1,15,20.91666667,0.6,1,0,15629,5,0,1,9,0,0.25,0,0,0,1853,0,0,0,0,22,0,0
24182,23,1,25,22.14285714,0.619047619,5,0,44221,230,0,1,10,0,0.21978022,-0.030952381,0,0,4843,16,0,0,0,30,0,0
24269,28,0,3,19,0.5,1,0,3033,53,0,0,5,0,0,0,0,0,0,0,0,0,0,40,1,0
24317,23,1,33,20.15625,0.193548387,2,0,6523,93,0,1,45,21,-1.480113636,-0.170087977,1,0,4449,26,0,0,26,6,0,0
24333,22,1,26,22.39130435,0.956521739,6,0,9847,40,1,1,8,4,-0.135011442,0.009153318,1,0,121,1,0,0,0,42,0,0
24358,28,1,1,28,1,1,0,1816,11,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0
24383,22,0,6,24.33333333,0.833333333,3,0,2828,0,0,0,7,0,0.5,0,0,0,0,0,0,0,0,69,0,0
24514,23,1,1,22,1,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,0,0
24665,22,1,11,23.33333333,0.714285714,2,0,4381,163,2,0,4,0,-1.066666667,0,0,0,0,0,0,0,0,18,1,0
24691,23,1,22,23.13333333,0.444444444,3,0,16323,0,0,0,9,0,0.266666667,-0.029239766,-1,0,676,0,0,0,0,36,0,0
24745,30,1,1,20,0,1,0,2051,0,0,0,1,0,0,0,0,0,2037,0,0,0,-1,25,0,0
24883,25,1,34,23.38461539,0.64,3,0,29467,54,1,1,31,0,0.307692308,0,0,0,2476,0,0,0,-1,50,0,0
24909,22,0,3,22.66666667,0.666666667,1,0,124,1,0,1,3,0,0.333333333,0,0,0,0,0,0,0,0,53,0,0
24936,25,0,4,25,0.5,3,0,5731,50,1,1,16,0,0,0,0,0,0,0,0,0,0,46,0,0
25048,28,1,1,33,0,1,0,4043,1,0,1,2,0,1,0,0,0,0,0,0,0,0,62,0,0
25076,25,1,31,27.15789474,0.695652174,2,0,79675,0,6,0,19,0,0.210526316,0,0,0,2626,0,0,0,0,85,0,0
25202,26,0,131,27.4949495,0.760683761,26,5,21449,71,2,1,361,6,0.699031128,0.003927004,-1,1,629,15,0,0,19,49,1,0
25241,19,0,1,19,0,1,0,49,3,0,1,1,0,0,0,0,0,0,0,0,0,0,54,0,0
25262,26,1,4,26.25,0.75,1,0,0,0,0,0,12,0,0.25,0,0,0,0,0,0,0,0,68,1,0
25293,22,1,4,21.25,0.75,1,0,18463,66,0,1,5,0,0,0,0,0,0,0,0,0,0,58,0,0
25315,23,0,63,24.82608696,0.918367347,18,4,62555,559,5,1,71,-2,0.213842059,-0.003201281,-1,0,1674,8,0,0,0,53,0,0
25327,29,1,1,27,1,1,0,101,0,0,0,1,0,0,0,0,0,101,0,0,0,0,50,0,0
25374,21,0,2,23,1,2,0,43,8,0,0,2,0,0,0,0,0,0,0,0,0,0,36,0,0
25484,37,0,1,27,1,1,0,174,0,0,1,1,0,1,0,0,0,0,0,0,0,0,48,0,0
25533,20,1,3,18,1,1,0,80,0,0,0,2,0,0,0,0,0,0,0,0,0,0,51,0,0
25587,22,1,3,22.33333333,0,2,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0
25589,21,1,11,20.11111111,0.545454546,2,0,53932,72,1,1,21,0,-0.013888889,0,0,0,0,0,0,0,0,30,0,0
25723,28,1,2,28,0,1,0,25900,281,0,1,1,1,0,0,0,0,355,0,0,0,0,25,1,0
25725,19,1,1,18,0,0,0,141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,1,0
25892,25,1,2,26,1,1,0,3428,0,0,1,1,0,0,0,0,0,0,0,0,0,0,47,0,0
26072,22,0,19,30.17647059,1,10,0,703,368,0,0,111,0,0.176470588,0,0,0,0,0,0,0,0,41,0,0
26080,18,0,31,20.61538462,0.677419355,7,0,20190,28,0,0,4,-1,0.319088319,-0.010080645,-1,-1,0,0,0,0,0,30,0,0
26249,23,0,10,21.8,0.7,3,1,30345,97,0,1,14,0,0.2,0,0,1,0,0,0,0,0,48,1,0
26270,26,0,49,23.6,0.761904762,11,1,1599,343,0,0,34,6,0.236363636,0.032175032,1,0,119,1,0,0,4,36,1,0
26300,18,1,40,19.73529412,0.297297297,2,1,82182,132,0,0,2,1,0.280748663,0.027027027,0,0,5843,15,0,0,-4,43,0,0
26302,21,1,27,20.75,0.5,5,0,18216,41,0,0,41,2,0.472222222,0.0625,1,0,1597,5,0,0,2,42,1,0
26410,20,0,31,21.7826087,0.807692308,10,1,4978,386,0,1,45,4,0.699275362,0.016025641,1,1,1250,0,0,0,4,22,0,0
26433,20,1,8,20,0.75,1,0,6791,10,3,0,17,0,0.4,0,0,0,0,0,0,0,0,40,0,0
26505,19,1,6,17.75,0.5,3,0,49177,1,0,0,5,0,0.25,0,0,0,2075,0,0,0,0,24,1,0
26519,32,1,2,22,0,1,0,538,16,0,1,0,0,1,0,0,0,68,7,0,0,0,22,1,0
26560,18,0,2,19,0.5,1,0,4,9,0,0,4,0,1,0,0,0,0,0,0,0,0,12,0,0
26608,20,0,38,21.36111111,0.675675676,3,2,6208,119,0,0,1,2,0.330808081,0.009009009,1,2,837,22,0,0,1,32,0,0
